Matrix Name, nrow, ncol, nnz, max_nnz_per_row, min_nnz_per_row, avg_nnz_per_row, std_nnz_per_row, density, max_nnz_per_col, min_nnz_per_col, avg_nnz_per_col, std_nnz_per_col, nnz_variance, nnz_std, dia_num, dia_ratio, CV
air02,50,6774,61555,3729,20,1231.1,767.6339036285461,0.18173900206672572,17,1,9.086950103336285,2.301582438809395,589261.81,767.6339036285461,6763,135.26,0.6235349716745563
air03,124,10757,91028,3861,2,734.0967741935484,784.4264641963131,0.06824363430264464,14,1,8.462210653527935,1.9490080531035474,615324.8777315296,784.4264641963131,10735,86.5725806451613,1.068560020656752
air04,823,8904,72965,368,2,88.65735115431349,57.53468363879461,0.009957025062254436,15,2,8.1946316262354,2.25626071641894,3310.2398214161803,57.53468363879461,9347,11.35722964763062,0.6489555901422321
air05,426,7195,52121,404,3,122.34976525821597,84.2132449321995,0.017004831863546347,14,2,7.244058373870743,1.897858545790716,7091.870622010624,84.2132449321995,7409,17.392018779342724,0.6882991949716426
air06,825,8627,70806,461,1,85.82545454545455,65.58544614474701,0.009948470446905592,17,2,8.207488118697114,2.3297879593424264,4301.45074600551,65.58544614474701,8962,10.863030303030303,0.7641724298705799
aircraft,3754,7517,20267,6,3,5.398774640383591,0.8009109031174998,0.0007182086790453094,751,1,2.6961553811360917,35.626388994327115,0.6414582747324892,0.8009109031174998,3761,1.0018646776771445,0.14835049737519584
airfoil1_dual,8034,8034,23626,3,2,2.9407518048294747,0.2360886412760271,0.00036603831277439314,3,2,2.9407518048294747,0.2360886412760271,0.05573784653956061,0.2360886412760271,792,0.09858103061986558,0.08028172962040132
airfoil1,4253,4253,24578,9,3,5.778979543851399,0.7067310603958666,0.001358800739207947,9,3,5.778979543851399,0.7067310603958666,0.49946879172826614,0.7067310603958666,756,0.17775687749823654,0.1222934005966157
airfoil_2d,14214,14214,259688,23,1,18.26987477135219,3.9482080399804005,0.0012853436591636546,23,4,18.26987477135219,2.9231366303596653,15.588346726965877,3.9482080399804005,2964,0.20852680455888561,0.21610482224931998
ak2010,45292,45292,217098,430,0,4.7932968294621565,5.749635387948764,0.00010583098183922451,430,0,4.7932968294621565,5.749635387948764,33.05830709435274,5.749635387948764,9706,0.21429833083105185,1.1995158223059421
al2010,252266,252266,1230482,76,1,4.877716378743073,3.0934674494879344,1.9335607567976155e-05,76,1,4.877716378743073,3.0934674494879344,9.569540861041386,3.0934674494879344,58240,0.23086741772573394,0.6342040433037811
Alemdar,6245,6245,42581,10,1,6.8184147317854285,2.360947357921529,0.0010918198129360173,10,1,6.8184147317854285,2.360947357921529,5.57407242687665,2.360947357921529,3465,0.55484387510008,0.34626045067565225
amazon0302,262111,262111,1234877,5,0,4.711274994181855,0.9515382620932002,1.7974350539206116e-05,420,1,4.711274994181855,5.707911163656881,0.9054250642273479,0.9515382620932002,217609,0.8302169691466592,0.20197043544864046
amazon0312,400727,400727,3200440,10,0,7.986584382884108,3.0718243071573346,1.9930237750099465e-05,2747,1,7.986584382884108,15.073544286645113,9.436104574042638,3.0718243071573346,485089,1.210522375582379,0.3846230328124374
amazon0505,410236,410236,3356824,10,0,8.182665587612984,3.0731714361770166,1.9946239695231486e-05,2760,0,8.182665587612984,15.313509015575924,9.444382676134307,3.0731714361770166,485201,1.1827362786298619,0.3755709436334805
amazon0601,403394,403394,3387388,10,0,8.397219591763884,2.789677398613376,2.0816421641779212e-05,2751,0,8.397219591763884,15.278156192847163,7.782299988334291,2.789677398613376,496338,1.2304050134607853,0.33221441551314584
amazon-2008,735323,735323,5158388,10,0,7.015132125610106,3.943876443592046,9.540204951579246e-06,1076,1,7.015132125610106,7.574606934536878,15.554161402320245,3.943876443592046,761972,1.036241216445018,0.5621956041560725
analytics,303813,303813,2006126,25666,1,6.6031604967529365,131.40425391182137,2.173429213612629e-05,25666,1,6.6031604967529365,131.40425391182137,17267.077946122423,131.40425391182137,472291,1.5545450655501905,19.90020596598229
Andrews,60000,60000,760154,36,9,12.669233333333333,3.4144487225449565,0.00021115388888888888,36,9,12.669233333333333,3.4144487225449565,11.658460078888886,3.4144487225449565,108155,1.8025833333333334,0.2695071305981385
apache1,80800,80800,542184,7,4,6.710198019801981,0.47593052200742186,8.304700519556907e-05,7,4,6.710198019801981,0.47593052200742186,0.22650986177825705,0.47593052200742186,7,8.663366336633663e-05,0.07092644965214703
apache2,715176,715176,4817870,8,4,6.7366214749935684,0.44809800830966673,9.419529563343244e-06,8,4,6.7366214749935684,0.44809800830966673,0.20079182505109017,0.44809800830966673,11,1.5380829334317707e-05,0.06651672651833158
appu,14000,14000,1853104,294,12,132.36457142857142,36.494458706013134,0.009454612244897959,294,12,132.36457142857142,36.494458706013134,1331.845516244898,36.494458706013134,27801,1.9857857142857143,0.2757116826061483
ar2010,186211,186211,904310,54,1,4.856372609566567,2.9252810742695097,2.6079944845184048e-05,54,1,4.856372609566567,2.9252810742695097,8.557269363479376,2.9252810742695097,32406,0.17402838715220906,0.60235927294932
arc130,130,130,1282,124,1,9.861538461538462,14.8078741247579,0.07585798816568047,124,1,9.861538461538462,17.825976657310594,219.27313609467456,14.8078741247579,180,1.3846153846153846,1.5015784993904266
as-22july06,22963,22963,96872,2390,1,4.218612550624918,32.942427443788866,0.00018371347605386571,2390,1,4.218612550624918,32.942427443788866,1085.203525889294,32.942427443788866,36358,1.5833297043069285,7.808829810386115
as-735,7716,7716,26467,1459,0,3.430145152928979,22.981655147813004,0.00044454965693740007,1459,0,3.430145152928979,22.981655147813004,528.1564733329999,22.981655147813004,11391,1.4762830482115086,6.6999074742330125
ash219,219,85,438,2,2,2.0,0.0,0.023529411764705882,9,2,5.152941176470589,1.4017290361041395,0.0,0.0,144,1.6941176470588235,0.0
ash292,292,292,2208,14,4,7.561643835616438,1.7476896794375956,0.02589604053293301,14,4,7.561643835616438,1.7476896794375956,3.0544192156126853,1.7476896794375956,49,0.1678082191780822,0.23112562789663854
ash331,331,104,662,2,2,2.0,0.0,0.019230769230769232,12,3,6.365384615384615,1.7043930360400372,0.0,0.0,232,2.230769230769231,0.0
ash608,608,188,1216,2,2,2.0,0.0,0.010638297872340425,12,2,6.468085106382978,1.7667263130143644,0.0,0.0,424,2.25531914893617,0.0
ash85,85,85,523,10,3,6.152941176470589,1.4017290361041395,0.07238754325259515,10,3,6.152941176470589,1.4017290361041395,1.9648442906574397,1.4017290361041395,67,0.788235294117647,0.2278144704949366
ash958,958,292,1916,2,2,2.0,0.0,0.00684931506849315,13,3,6.561643835616438,1.7476896794375956,0.0,0.0,670,2.2945205479452055,0.0
ASIC_100k,99340,99340,954163,99029,1,9.605023152808537,420.91440449328906,9.668837480177709e-05,99029,1,9.605023152808537,420.91440449328906,177168.93590994013,420.91440449328906,153555,1.5457519629555063,43.82232065418941
ASIC_100ks,99190,99190,578890,206,1,5.836173001310616,6.163550264482449,5.883832040841431e-05,206,1,5.836173001310616,6.163550264482449,37.98935186280167,6.163550264482449,32013,0.3227442282488154,1.0560945097238061
ASIC_320k,321821,321821,2635364,203800,1,8.188912469975545,502.9514089995888,2.544555038352235e-05,203800,1,8.188912469975545,502.9514089995888,252960.11981467163,502.9514089995888,425223,1.321302836048611,61.41858407250637
ASIC_320ks,321671,321671,1827807,412,1,5.682225006295252,7.949848466804737,1.7664710235909522e-05,412,1,5.682225006295252,7.949848466804737,63.20009064515763,7.949848466804737,67612,0.21018991454001137,1.3990731549696147
ASIC_680k,682862,682862,3871773,395259,1,5.669920130275224,659.8073579972603,8.303171256088674e-06,395259,1,5.669920130275224,659.8073579972603,435345.74966732477,659.8073579972603,684687,1.0026725751323107,116.36977996817612
ASIC_680ks,682712,682712,2329176,210,1,3.4116523512110524,4.25286816436873,4.99720577814811e-06,210,1,3.4116523512110524,4.25286816436873,18.08688762350105,4.25286816436873,96664,0.14158825390501412,1.2465713755562071
as-Skitter,1696415,1696415,22190596,35455,1,13.080877025963575,136.86059782277752,7.710894460355264e-06,35455,1,13.080877025963575,136.86059782277752,18730.823236408054,136.86059782277752,1656046,0.976203346468877,10.462646927352791
astro-ph,16706,16706,242502,360,0,14.515862564348138,21.00847015026601,0.0008689011471536058,360,0,14.515862564348138,21.00847015026601,441.35581805461794,21.00847015026601,28274,1.6924458278462828,1.447276733100527
aug2dc,30200,30200,80000,4,1,2.6490066225165565,0.9573603022376231,8.771545107670716e-05,4,1,2.6490066225165565,0.9573603022376231,0.9165387483005131,0.9573603022376231,20594,0.6819205298013244,0.3614035140947027
aug2d,29008,29008,76832,4,1,2.6486486486486487,0.9576496062987339,9.130752373995617e-05,4,1,2.6486486486486487,0.9576496062987339,0.91709276844412,0.9576496062987339,19600,0.6756756756756757,0.3615615860515628
aug3dcqp,35543,35543,128115,9,2,3.6045072166108656,1.5018352252505103,0.00010141257678335722,9,2,3.6045072166108656,1.5018352252505103,2.255509043803251,1.5018352252505103,26533,0.7465042343077399,0.416654797729219
aug3d,24300,24300,69984,6,1,2.88,1.773583942191629,0.00011851851851851852,6,1,2.88,1.773583942191629,3.1455999999999995,1.773583942191629,24906,1.0249382716049382,0.6158277577054267
auto,448695,448695,6629222,37,4,14.77445035046078,2.713610265185377,3.292760193552587e-05,37,4,14.77445035046078,2.713610265185377,7.363680671319451,2.713610265185377,449374,1.0015132773933295,0.1836691180258185
av41092,41092,41092,1683902,2135,2,40.97882799571693,167.03806472821833,0.0009972458871730977,664,2,40.97882799571693,96.93713517685586,27901.715068148456,167.03806472821833,53538,1.3028813394334664,4.076204052143146
az2010,241666,241666,1196094,137,1,4.949368136187962,3.638074116647479,2.0480200508917108e-05,137,1,4.949368136187962,3.638074116647479,13.235583278220332,3.638074116647479,114898,0.4754413115622388,0.7350582976536373
b1_ss,7,7,15,3,2,2.142857142857143,0.34992710611188266,0.30612244897959184,3,2,2.142857142857143,0.34992710611188266,0.12244897959183677,0.34992710611188266,7,1.0,0.16329931618554525
b2_ss,1089,1089,4228,11,1,3.882460973370064,2.1962809797376064,0.003565161591708048,11,1,3.882460973370064,2.759565549940453,4.82365014195718,2.1962809797376064,1596,1.465564738292011,0.5656929959636361
barrier2-10,115625,115625,3897557,8437,8,33.70860108108108,28.460783510321782,0.00029153384718772824,8437,8,33.70860108108108,28.460783510321782,810.0161980214043,28.460783510321782,129027,1.1159091891891892,0.8443181442583024
barrier2-11,115625,115625,3897557,8437,8,33.70860108108108,28.460783510321782,0.00029153384718772824,8437,8,33.70860108108108,28.460783510321782,810.0161980214043,28.460783510321782,129027,1.1159091891891892,0.8443181442583024
barrier2-12,115625,115625,3897557,8437,8,33.70860108108108,28.460783510321782,0.00029153384718772824,8437,8,33.70860108108108,28.460783510321782,810.0161980214043,28.460783510321782,129027,1.1159091891891892,0.8443181442583024
barrier2-1,113076,113076,3805068,7031,10,33.65053592274223,24.93580363148365,0.00029759220279053226,7031,10,33.65053592274223,24.93580363148365,621.7943027479133,24.93580363148365,128108,1.1329371396229084,0.7410224814467561
barrier2-2,113076,113076,3805068,7031,10,33.65053592274223,24.93580363148365,0.00029759220279053226,7031,10,33.65053592274223,24.93580363148365,621.7943027479133,24.93580363148365,128108,1.1329371396229084,0.7410224814467561
barrier2-3,113076,113076,3805068,7031,10,33.65053592274223,24.93580363148365,0.00029759220279053226,7031,10,33.65053592274223,24.93580363148365,621.7943027479133,24.93580363148365,128108,1.1329371396229084,0.7410224814467561
barrier2-4,113076,113076,3805068,7031,10,33.65053592274223,24.93580363148365,0.00029759220279053226,7031,10,33.65053592274223,24.93580363148365,621.7943027479133,24.93580363148365,128108,1.1329371396229084,0.7410224814467561
barrier2-9,115625,115625,3897557,8437,8,33.70860108108108,28.460783510321782,0.00029153384718772824,8437,8,33.70860108108108,28.460783510321782,810.0161980214043,28.460783510321782,129027,1.1159091891891892,0.8443181442583024
barth4,6019,6019,40965,13,4,6.805947831865758,0.6954802781878612,0.0011307439494709682,13,4,6.805947831865758,0.6954802781878612,0.48369281734826475,0.6954802781878612,2713,0.4507393254693471,0.10218713034084552
barth5,15606,15606,107362,11,4,6.879533512751506,0.5734259447463262,0.00044082618946248277,11,4,6.879533512751506,0.5734259447463262,0.32881731410821685,0.5734259447463262,5333,0.3417275406894784,0.083352445872014
barth,6691,6691,46187,13,4,6.9028545807801525,1.3119625659861491,0.0010316626185592815,13,4,6.9028545807801525,1.3119625659861491,1.7212457745489607,1.3119625659861491,10595,1.5834703332835152,0.1900608727350407
bas1lp,5411,9825,587775,426,4,108.62594714470524,84.34273580556766,0.011056076045262618,365,1,59.82442748091603,89.87074129666263,7113.6970831677845,84.34273580556766,8973,1.6582886712252818,0.7764510968379509
Baumann,112211,112211,760631,7,4,6.778577857785779,0.4331051305803551,6.040920995076934e-05,7,4,6.778577857785779,0.4331051305803551,0.18758005413502643,0.4331051305803551,7,6.238247587134951e-05,0.06389321472245048
bauru5727,40366,40366,145019,34,1,3.592602685428331,2.7107468016780967,8.900071063341254e-05,34,1,3.592602685428331,2.751114466386522,7.34814822280803,2.7107468016780967,14385,0.35636426695734036,0.7545356497875316
baxter,27441,30733,111576,2951,1,4.066032578987646,35.31096421866002,0.00013230184423868957,46,1,3.63049490775388,5.678858641123742,1246.8641940514883,35.31096421866002,23134,0.8430450785321235,8.684378084213895
bayer01,57735,57735,277774,28,1,4.811189053433792,3.9685800971793546,8.333227770734896e-05,33,1,4.811189053433792,5.127295784899055,15.749627987728095,3.9685800971793546,93184,1.6139949770503161,0.8248647170384918
bayer02,13935,13935,63679,22,1,4.5697165410836025,3.792576931758104,0.00032793086050115556,28,1,4.5697165410836025,4.69087488296031,14.383639783303714,3.792576931758104,22370,1.6053103695730175,0.8299370207454447
bayer03,6747,6747,56196,34,1,8.329035126722989,8.427262622074807,0.0012344797875682508,43,1,8.329035126722989,11.415976560366524,71.01875530141915,8.427262622074807,10303,1.5270490588409664,1.011793382289464
bayer04,20545,20545,159082,34,1,7.743100511073254,8.164671966058028,0.0003768849117095767,43,1,7.743100511073254,10.933254179136444,66.66186831333387,8.164671966058028,30705,1.494524215137503,1.0544447866047837
bayer05,3268,3268,27836,73,1,8.517747858017136,11.522554788625005,0.0026064099932732974,68,1,8.517747858017136,13.217555953380067,132.76926885686504,11.522554788625005,4393,1.3442472460220318,1.3527701196014699
bayer06,3008,3008,27576,73,1,9.167553191489361,11.787197137299165,0.003047723800362155,68,1,9.167553191489361,13.582974338688434,138.93801635355362,11.787197137299165,4396,1.461436170212766,1.2857517039815742
bayer07,3268,3268,27836,73,1,8.517747858017136,11.522554788625005,0.0026064099932732974,68,1,8.517747858017136,13.217555953380067,132.76926885686504,11.522554788625005,4398,1.3457772337821297,1.3527701196014699
bayer08,3008,3008,27576,73,1,9.167553191489361,11.787197137299165,0.003047723800362155,68,1,9.167553191489361,13.582974338688434,138.93801635355362,11.787197137299165,4393,1.460438829787234,1.2857517039815742
bayer09,3083,3083,21216,34,1,6.881608822575414,7.731585894317324,0.0022321144413154116,43,1,6.881608822575414,10.241612268993,59.777420441206615,7.731585894317324,4613,1.49626986701265,1.1235142963885891
bayer10,13436,13436,94926,27,1,7.06504912176243,7.449538224476226,0.0005258297947128929,32,1,7.06504912176243,7.720159286736998,55.495619757932396,7.449538224476226,20108,1.4965763620125037,1.05442129220722
bbmat,38744,38744,1771722,126,6,45.728938674375385,38.39531373106991,0.0011802843969227594,132,8,45.728938674375385,39.106107118022386,1474.2001165072859,38.39531373106991,514,0.013266570307660541,0.8396283588489463
bcircuit,68902,68902,375558,34,2,5.450611012742736,2.2350079103435374,7.910671697110005e-05,34,2,5.450611012742736,2.2350079103435374,4.995260359298185,2.2350079103435374,42953,0.6233926446257003,0.4100472231679006
bcspwr01,39,39,131,6,2,3.358974358974359,0.9996712148522015,0.0861275476660092,6,2,3.358974358974359,0.9996712148522015,0.9993425378040762,0.9996712148522015,35,0.8974358974358975,0.29761204106286915
bcspwr02,49,49,167,7,2,3.4081632653061225,1.39851768971525,0.06955435235318617,7,2,3.4081632653061225,1.39851768971525,1.9558517284464805,1.39851768971525,47,0.9591836734693877,0.4103435137487859
bcspwr03,118,118,476,10,2,4.033898305084746,1.5673155469006392,0.03418557885665039,10,2,4.033898305084746,1.5673155469006392,2.45647802355645,1.5673155469006392,113,0.9576271186440678,0.3885362070047803
